date,municipality,nighborhood,zone,age,sex,schooling
2019-07-04 02:50:00,BOGOTÁ D.C.,SAN LUIS VIA LA CALERA E-2,URBANA,46.0,MASCULINO,SUPERIOR
2019-07-04 10:15:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,17.0,MASCULINO,NO REPORTADO
2019-07-04 12:50:00,BOGOTÁ D.C.,CHAPINERITO E-5,URBANA,25.0,FEMENINO,SECUNDARIA
2019-07-04 16:45:00,BOGOTÁ D.C.,AEROPUERTO EL DORADO,URBANA,45.0,MASCULINO,SECUNDARIA
2019-07-04 16:45:00,BOGOTÁ D.C.,AEROPUERTO EL DORADO,URBANA,63.0,MASCULINO,SECUNDARIA
2019-07-04 08:15:00,BOGOTÁ D.C.,LA ALQUERIA E-16,URBANA,59.0,MASCULINO,SECUNDARIA
2019-07-04 12:45:00,BOGOTÁ D.C.,FATIMA E-6,URBANA,24.0,FEMENINO,TECNICO
2019-07-04 13:20:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,16.0,FEMENINO,NO REPORTADO
2019-07-04 19:10:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,26.0,FEMENINO,TECNICO
2019-07-04 19:10:00,BOGOTÁ D.C.,BELLA SUIZA E-1,URBANA,59.0,FEMENINO,NO REPORTADO
2019-07-04 10:20:00,BOGOTÁ D.C.,CASA REY E-5,URBANA,20.0,FEMENINO,SECUNDARIA
2019-07-04 11:05:00,BOGOTÁ D.C.,LA GLORIA E-4,URBANA,31.0,FEMENINO,SECUNDARIA
